datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
5/29/2015 14:00,0,1,0,10,1,0,0,0,2015,5,14,Friday
5/29/2015 15:00,0,0.33,0,4,0,0,0,0,2015,5,15,Friday
5/29/2015 16:00,0,0,1,1,1,0,0,0,2015,5,16,Friday
5/29/2015 17:00,1,1,0,1,2,0,0,0,2015,5,17,Friday
5/29/2015 18:00,0,0.34,0,3,0,0,0,0,2015,5,18,Friday
5/29/2015 19:00,1,0,2,2,0,0,5,1,2015,5,19,Friday
5/29/2015 20:00,0.33,0,0,5,0,0,0,1,2015,5,20,Friday
5/29/2015 21:00,1,1,0,1.2,1,0,0,0,2015,5,21,Friday
5/29/2015 22:00,0,0,0,0,0,0,0,0,2015,5,22,Friday
5/29/2015 23:00,0,0,0,0,0,0,0,0,2015,5,23,Friday
5/30/2015 0:00,0,0,0,0,0,0,0,0,2015,5,0,Saturday
5/30/2015 1:00,0,0,0,0,0,0,0,0,2015,5,1,Saturday
5/30/2015 2:00,0,0,0,0,0,0,0,0,2015,5,2,Saturday
5/30/2015 3:00,0,0,0,0,0,0,0,0,2015,5,3,Saturday
5/30/2015 4:00,0,0,0,0,0,0,0,0,2015,5,4,Saturday
5/30/2015 5:00,0,0,0,0,0,0,0,0,2015,5,5,Saturday
5/30/2015 6:00,0,0,0,0,0,0,0,0,2015,5,6,Saturday
5/30/2015 7:00,0,0,0,1,0,0,0,0,2015,5,7,Saturday
5/30/2015 8:00,0,0,1,0,0,0,0,0,2015,5,8,Saturday
5/30/2015 9:00,0,0,1,1,1,0,0,1,2015,5,9,Saturday
5/30/2015 10:00,2,0,1,1,1,0,0,2,2015,5,10,Saturday
5/30/2015 11:00,2,0,0,1,1,0,0,1,2015,5,11,Saturday
5/30/2015 12:00,2,0,0,1,0,0,0,1,2015,5,12,Saturday
5/30/2015 13:00,2,1,1,1,0,0,0,0,2015,5,13,Saturday
5/30/2015 14:00,3,0,0,6.2,0,0,0,0,2015,5,14,Saturday
5/30/2015 15:00,0,0,1,1,0,0,0,0,2015,5,15,Saturday
5/30/2015 16:00,1,0,0,2,0,0,2,0,2015,5,16,Saturday
5/30/2015 17:00,0,0.34,0,2.3,0,0,0,0,2015,5,17,Saturday
5/30/2015 18:00,1,0,0,4,1,0,0,0,2015,5,18,Saturday
5/30/2015 19:00,1,0.34,1,1,0,0,2,1,2015,5,19,Saturday
5/30/2015 20:00,0,1,0,2,0,0,0,2,2015,5,20,Saturday
5/30/2015 21:00,0,0,0,0,0,0,0,0,2015,5,21,Saturday
5/30/2015 22:00,0,0,0,0,0,0,0,0,2015,5,22,Saturday
5/30/2015 23:00,0,0,0,0,0,0,0,0,2015,5,23,Saturday
5/31/2015 0:00,0,0,0,0,0,0,0,0,2015,5,0,Sunday
5/31/2015 1:00,0,0,0,0,0,0,0,0,2015,5,1,Sunday
5/31/2015 2:00,0,0,0,0,0,0,0,0,2015,5,2,Sunday
5/31/2015 3:00,0,0,0,0,0,0,0,0,2015,5,3,Sunday
5/31/2015 4:00,0,0,0,0,0,0,0,0,2015,5,4,Sunday
5/31/2015 5:00,0,0,0,0,0,0,0,0,2015,5,5,Sunday
5/31/2015 6:00,0,0,0,0,0,0,0,0,2015,5,6,Sunday
5/31/2015 7:00,0,0,0,0,0,0,0,0,2015,5,7,Sunday
5/31/2015 8:00,0,0,0,0,0,0,0,0,2015,5,8,Sunday
5/31/2015 9:00,0,1,1,6,0,0,0,0,2015,5,9,Sunday
5/31/2015 10:00,0,0.33,0.2,5,1,0,0,2,2015,5,10,Sunday
5/31/2015 11:00,0,0,1,0,0,0,0,1,2015,5,11,Sunday
5/31/2015 12:00,0,0,0,2.2,0,0,0,3,2015,5,12,Sunday
5/31/2015 13:00,0,0,1,6,0,0,0,3,2015,5,13,Sunday
5/31/2015 14:00,1,0.347,2,3,1,0,0,0,2015,5,14,Sunday
5/31/2015 15:00,0,0,0,3,0,0,0,0,2015,5,15,Sunday
5/31/2015 16:00,0,0,0,1,0,0,0,0,2015,5,16,Sunday
5/31/2015 17:00,2,1.02,1.1,1.3,0,0,0,0,2015,5,17,Sunday
5/31/2015 18:00,0,1,0,2,0,0,0,0,2015,5,18,Sunday
5/31/2015 19:00,0,1,0,2,0,0,0,1.5,2015,5,19,Sunday
5/31/2015 20:00,0,0,0,0,0,0,0,0,2015,5,20,Sunday
5/31/2015 21:00,0,0,0,0,0,0,0,0,2015,5,21,Sunday
5/31/2015 22:00,0,0,0,0,0,0,0,0,2015,5,22,Sunday
5/31/2015 23:00,0,0,0,0,0,0,0,0,2015,5,23,Sunday
6/1/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Monday
6/1/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Monday
6/1/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Monday
6/1/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Monday
6/1/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Monday
6/1/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Monday
6/1/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Monday
6/1/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Monday
6/1/2015 8:00,0,0,0,0,0,0,1,0,2015,6,8,Monday
6/1/2015 9:00,0,0,0,1,2,0,0,0,2015,6,9,Monday
6/1/2015 10:00,0,0,0,5,0,0,0,0,2015,6,10,Monday
6/1/2015 11:00,2,1.66,0,7,4,0,0,0,2015,6,11,Monday
6/1/2015 12:00,0,0,0,1.25,4,0,0,0,2015,6,12,Monday
6/1/2015 13:00,0,0,2,0,0,0,0,2,2015,6,13,Monday
6/1/2015 14:00,0,0,0,1,0,0,0,0,2015,6,14,Monday
6/1/2015 15:00,0.33,0.34,0.5,1,0,0,0,0,2015,6,15,Monday
6/1/2015 16:00,0,0,0,1,0,0,0,0,2015,6,16,Monday
6/1/2015 17:00,0,0,0,0,0,0,0,0,2015,6,17,Monday
6/1/2015 18:00,1,1.33,0,0,1,0,0,0,2015,6,18,Monday
6/1/2015 19:00,0,1,0,3,0,0,0,0,2015,6,19,Monday
6/1/2015 20:00,0,0,0,1.3,0,0,0,0,2015,6,20,Monday
6/1/2015 21:00,1.33,0.67,0,2,1,0,1,1,2015,6,21,Monday
6/1/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Monday
6/1/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Monday
6/2/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Tuesday
6/2/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Tuesday
6/2/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Tuesday
6/2/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Tuesday
6/2/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Tuesday
6/2/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Tuesday
6/2/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Tuesday
6/2/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Tuesday
6/2/2015 8:00,0,1,1,0,2,0,0,0,2015,6,8,Tuesday
6/2/2015 9:00,0,0,0,0,0,0,1,1,2015,6,9,Tuesday
6/2/2015 10:00,0,0,2,0,0,0,0,0,2015,6,10,Tuesday
6/2/2015 11:00,1,0.33,2,0,1,0,0,0,2015,6,11,Tuesday
6/2/2015 12:00,0,0,0,1,1,2,0,0,2015,6,12,Tuesday
6/2/2015 13:00,1.33,2.34,1.5,2,1,0,0,1,2015,6,13,Tuesday
6/2/2015 14:00,0,0,0,2,2,0,0,1,2015,6,14,Tuesday
6/2/2015 15:00,0,0,0,4,0,0,0,0,2015,6,15,Tuesday
6/2/2015 16:00,0,0,0,0,0,1,0,0,2015,6,16,Tuesday
6/2/2015 17:00,1,0,0,1,0,0,2,1,2015,6,17,Tuesday
6/2/2015 18:00,0,1,0,2,0,0,0,0,2015,6,18,Tuesday
6/2/2015 19:00,1,2.33,0,2,2,0,0,0,2015,6,19,Tuesday
6/2/2015 20:00,0,1,0.4,7,0,0,0,0,2015,6,20,Tuesday
6/2/2015 21:00,4,0,1,3,1,1,0,2,2015,6,21,Tuesday
6/2/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Tuesday
6/2/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Tuesday
6/3/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Wednesday
6/3/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Wednesday
6/3/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Wednesday
6/3/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Wednesday
6/3/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Wednesday
6/3/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Wednesday
6/3/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Wednesday
6/3/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Wednesday
6/3/2015 8:00,0,0,1,1,1,0,0,0,2015,6,8,Wednesday
6/3/2015 9:00,0,0,0,5,1,0,0,1,2015,6,9,Wednesday
6/3/2015 10:00,0,0,1,1,0,0,0,0,2015,6,10,Wednesday
6/3/2015 11:00,0,0,0,0,0,0,0,0,2015,6,11,Wednesday
6/3/2015 12:00,1,0,2,3,3,0,0,0,2015,6,12,Wednesday
6/3/2015 13:00,0,0.33,1,1,0,0,0,1,2015,6,13,Wednesday
6/3/2015 14:00,0,0,0,7,0,0,1,0,2015,6,14,Wednesday
6/3/2015 15:00,0,0,0,1,1,0,0,0,2015,6,15,Wednesday
6/3/2015 16:00,0,0,0,1,0,0,2,0,2015,6,16,Wednesday
6/3/2015 17:00,0,0.33,0.3,3,1,0,3,0,2015,6,17,Wednesday
6/3/2015 18:00,0,0,0,2,1,0,0,0,2015,6,18,Wednesday
6/3/2015 19:00,1,1,0,1,1,0,0,0,2015,6,19,Wednesday
6/3/2015 20:00,1,0,0,3,0,0,0,0,2015,6,20,Wednesday
6/3/2015 21:00,2,0,0,1,0,0,0,0,2015,6,21,Wednesday
6/3/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Wednesday
6/3/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Wednesday
6/4/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Thursday
6/4/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Thursday
6/4/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Thursday
6/4/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Thursday
6/4/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Thursday
6/4/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Thursday
6/4/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Thursday
6/4/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Thursday
6/4/2015 8:00,1,0,0,1,1,0,0,0,2015,6,8,Thursday
6/4/2015 9:00,1.33,0,0,0,1,0,0,1,2015,6,9,Thursday
6/4/2015 10:00,0,0,0,1,0,0,0,0,2015,6,10,Thursday
6/4/2015 11:00,0,2,0,4,0,0,0,0,2015,6,11,Thursday
6/4/2015 12:00,0,1,0,1,1,0,0,0,2015,6,12,Thursday
6/4/2015 13:00,0,0,0,2,1,0,0,0,2015,6,13,Thursday
6/4/2015 14:00,0,0,2,0,0,0,0,0,2015,6,14,Thursday
6/4/2015 15:00,0,0,0,0,1,0,0,0,2015,6,15,Thursday
6/4/2015 16:00,0,0,0,0,0,0,2,0,2015,6,16,Thursday
6/4/2015 17:00,0,0,0,0,0,0,0,0,2015,6,17,Thursday
6/4/2015 18:00,0,1,0,1,0,0,0,1,2015,6,18,Thursday
6/4/2015 19:00,0,0,0,1,0,0,0,0,2015,6,19,Thursday
6/4/2015 20:00,0,0,1,6,0,0,0,0,2015,6,20,Thursday
6/4/2015 21:00,0,0,0,3,0,0,0,0,2015,6,21,Thursday
6/4/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Thursday
6/4/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Thursday
6/5/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Friday
6/5/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Friday
6/5/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Friday
6/5/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Friday
6/5/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Friday
6/5/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Friday
6/5/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Friday
6/5/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Friday
6/5/2015 8:00,0,0,0,1,0,0,0,1,2015,6,8,Friday
6/5/2015 9:00,0,0,0,0,0,0,0,1,2015,6,9,Friday
6/5/2015 10:00,0,0,1,2,1,0,1,3,2015,6,10,Friday
6/5/2015 11:00,0,0,0,0,2,0,0,0,2015,6,11,Friday
6/5/2015 12:00,1,0,2,2,1,0,0,0,2015,6,12,Friday
6/5/2015 13:00,0,0,0,0,0,0,0,0,2015,6,13,Friday
6/5/2015 14:00,0,0,1,0,0,0,0,0,2015,6,14,Friday
6/5/2015 15:00,0,0,1,0,0,0,0,0,2015,6,15,Friday
6/5/2015 16:00,1,0,0,0,0,0,0,0,2015,6,16,Friday
6/5/2015 17:00,0,0,0,0,1,0,0,0,2015,6,17,Friday
6/5/2015 18:00,1,0,0,1,0,0,0,1,2015,6,18,Friday
6/5/2015 19:00,1,0.34,0,2,0,0,0,1,2015,6,19,Friday
6/5/2015 20:00,0,0,0,5,1,0,0,0,2015,6,20,Friday
6/5/2015 21:00,1,0.33,0,0,0,0,0,0,2015,6,21,Friday
6/5/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Friday
6/5/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Friday
6/6/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Saturday
6/6/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Saturday
6/6/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Saturday
6/6/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Saturday
6/6/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Saturday
6/6/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Saturday
6/6/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Saturday
6/6/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Saturday
6/6/2015 8:00,0,0,0,1,0,0,10,0,2015,6,8,Saturday
6/6/2015 9:00,0,1,0,2,0,0,0,1,2015,6,9,Saturday
6/6/2015 10:00,0,0,1,1,0,0,0,0,2015,6,10,Saturday
6/6/2015 11:00,0,0,0,1,2,0,0,0,2015,6,11,Saturday
6/6/2015 12:00,0,0,0,3,0,0,0,1,2015,6,12,Saturday
6/6/2015 13:00,0,0,0,1,0,0,0,0,2015,6,13,Saturday
6/6/2015 14:00,2,0.34,0,0,3,0,2,0,2015,6,14,Saturday
6/6/2015 15:00,0,0,0,1,0,0,0,0,2015,6,15,Saturday
6/6/2015 16:00,0.34,0,1,3,0,0,0,0,2015,6,16,Saturday
6/6/2015 17:00,0,2,0,2,1,0,0,0,2015,6,17,Saturday
6/6/2015 18:00,0,0,0,0,0,0,0,0,2015,6,18,Saturday
6/6/2015 19:00,1.34,0,0,1,0,0,0,0,2015,6,19,Saturday
6/6/2015 20:00,0,0.34,0,0,0,0,5,0,2015,6,20,Saturday
6/6/2015 21:00,0,0,0,0,0,0,0,0,2015,6,21,Saturday
6/6/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Saturday
6/6/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Saturday
6/7/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Sunday
6/7/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Sunday
6/7/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Sunday
6/7/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Sunday
6/7/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Sunday
6/7/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Sunday
6/7/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Sunday
6/7/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Sunday
6/7/2015 8:00,0,0.34,1,0,1,0,0,0,2015,6,8,Sunday
6/7/2015 9:00,0,0.33,0,3,0,0,0,1,2015,6,9,Sunday
6/7/2015 10:00,0,0,0,1,3,0,20,0,2015,6,10,Sunday
6/7/2015 11:00,0,1,0,1,0,0,0,1,2015,6,11,Sunday
6/7/2015 12:00,0.34,0,1,5,2,0,2,0,2015,6,12,Sunday
6/7/2015 13:00,1,0,0,3,0,1,0,1,2015,6,13,Sunday
6/7/2015 14:00,0,0,0,1,0,0,0,0,2015,6,14,Sunday
6/7/2015 15:00,0,0,0,1,0,0,0,0,2015,6,15,Sunday
6/7/2015 16:00,1,0,0,0,0,0,0,0,2015,6,16,Sunday
6/7/2015 17:00,3,0.34,0,0,0,0,0,2,2015,6,17,Sunday
6/7/2015 18:00,1,1,0,0,0,0,0,1,2015,6,18,Sunday
6/7/2015 19:00,0,2,0,2,0,0,0,0,2015,6,19,Sunday
6/7/2015 20:00,0,0,0,0,0,0,0,0,2015,6,20,Sunday
6/7/2015 21:00,0,0,0,0,0,0,0,0,2015,6,21,Sunday
6/7/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Sunday
6/7/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Sunday
6/8/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Monday
6/8/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Monday
6/8/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Monday
6/8/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Monday
6/8/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Monday
6/8/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Monday
6/8/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Monday
6/8/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Monday
6/8/2015 8:00,1,0,0,1,0,0,1,0,2015,6,8,Monday
6/8/2015 9:00,0,0,0,0,0,0,0,0,2015,6,9,Monday
6/8/2015 10:00,1,1,1.5,1,1,0,0,1,2015,6,10,Monday
6/8/2015 11:00,1,0,0,5,2,0,0,0,2015,6,11,Monday
6/8/2015 12:00,1,1,0,0,1,1,0,0,2015,6,12,Monday
6/8/2015 13:00,0,0,0,2,1,0,0,0,2015,6,13,Monday
6/8/2015 14:00,1,0,0,4,0,0,0,0,2015,6,14,Monday
6/8/2015 15:00,0,1,0,0,2,0,0,0,2015,6,15,Monday
6/8/2015 16:00,1,0,0,1,0,0,0,0,2015,6,16,Monday
6/8/2015 17:00,0,0.33,0,2,0,0,0,1,2015,6,17,Monday
6/8/2015 18:00,0,1,0,2,1,0,0,1,2015,6,18,Monday
6/8/2015 19:00,0,0.33,0,0,0,0,2,1,2015,6,19,Monday
6/8/2015 20:00,0,1,0,5,1,0,0,1,2015,6,20,Monday
6/8/2015 21:00,0,0,1,7,1,0,0,2,2015,6,21,Monday
6/8/2015 22:00,0,0,0,1,0,0,0,0,2015,6,22,Monday
6/8/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Monday
6/9/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Tuesday
6/9/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Tuesday
6/9/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Tuesday
6/9/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Tuesday
6/9/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Tuesday
6/9/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Tuesday
6/9/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Tuesday
6/9/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Tuesday
6/9/2015 8:00,0,0,0,0,1,0,0,0,2015,6,8,Tuesday
6/9/2015 9:00,0,0,1,2,0,0,0,0,2015,6,9,Tuesday
6/9/2015 10:00,1,0,0,1,6,0,0,0,2015,6,10,Tuesday
6/9/2015 11:00,0,0,0,0,0,0,0,0,2015,6,11,Tuesday
6/9/2015 12:00,0,0,0,2,0,0,0,0,2015,6,12,Tuesday
6/9/2015 13:00,0,0,0,0,2,0,0,0,2015,6,13,Tuesday
6/9/2015 14:00,0,1,1,0,0,0,0,0,2015,6,14,Tuesday
6/9/2015 15:00,0,0,1,1,0,0,0,1,2015,6,15,Tuesday
6/9/2015 16:00,0,0,0,9.6,0,0,0,0,2015,6,16,Tuesday
6/9/2015 17:00,0,1,0,3,0,0,0,0,2015,6,17,Tuesday
6/9/2015 18:00,1,1,0,1,0,0,0,0,2015,6,18,Tuesday
6/9/2015 19:00,0,0,1,1,0,0,0,1,2015,6,19,Tuesday
6/9/2015 20:00,0,1,0,4,3,0,0,1,2015,6,20,Tuesday
6/9/2015 21:00,1,0,0,2,2,0,0,1.6,2015,6,21,Tuesday
6/9/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Tuesday
6/9/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Tuesday
6/10/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Wednesday
6/10/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Wednesday
6/10/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Wednesday
6/10/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Wednesday
6/10/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Wednesday
6/10/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Wednesday
6/10/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Wednesday
6/10/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Wednesday
6/10/2015 8:00,0,0.34,0,2,2,0,0,1,2015,6,8,Wednesday
6/10/2015 9:00,0,0,1,0,1,0,1,0,2015,6,9,Wednesday
6/10/2015 10:00,0,0,0,0,0,0,0,0,2015,6,10,Wednesday
6/10/2015 11:00,2,1.34,0,2,1,0,0,0,2015,6,11,Wednesday
6/10/2015 12:00,1.34,0,1,4.4,1,0,1,1,2015,6,12,Wednesday
6/10/2015 13:00,0,0,0,1,1,0,0,0,2015,6,13,Wednesday
6/10/2015 14:00,0,1,3,0,0,0,0,0,2015,6,14,Wednesday
6/10/2015 15:00,0,0.33,0,2,0,0,0,0,2015,6,15,Wednesday
6/10/2015 16:00,0,0,0,1,0,0,0,0,2015,6,16,Wednesday
6/10/2015 17:00,0,0,0,3,0,0,3,0,2015,6,17,Wednesday
6/10/2015 18:00,0,0,0,1,0,0,0,0,2015,6,18,Wednesday
6/10/2015 19:00,1,0,1,0.276,0,0,0,0,2015,6,19,Wednesday
6/10/2015 20:00,0,0,2,2,0,0,0,0,2015,6,20,Wednesday
6/10/2015 21:00,0,0,0,0,0,0,2,0,2015,6,21,Wednesday
6/10/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Wednesday
6/10/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Wednesday
6/11/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Thursday
6/11/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Thursday
6/11/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Thursday
6/11/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Thursday
6/11/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Thursday
6/11/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Thursday
6/11/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Thursday
6/11/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Thursday
6/11/2015 8:00,1,0,0,8,0,0,0,0,2015,6,8,Thursday
6/11/2015 9:00,0,0,1,0,0,0,0,0,2015,6,9,Thursday
6/11/2015 10:00,1,0,2,1,0,0,0,0,2015,6,10,Thursday
6/11/2015 11:00,2.67,0,0.1,7.3,6,0,1,0,2015,6,11,Thursday
6/11/2015 12:00,0.33,0,0,0,1,0,0,1,2015,6,12,Thursday
6/11/2015 13:00,0,0,0,2,0,0,0,0,2015,6,13,Thursday
6/11/2015 14:00,0,1,0,1,1,0,0,0,2015,6,14,Thursday
6/11/2015 15:00,0,0,0,0,0,0,0,0,2015,6,15,Thursday
6/11/2015 16:00,0,1,0,0,0,0,0,1,2015,6,16,Thursday
6/11/2015 17:00,0,0,0,1,0,0,0,0,2015,6,17,Thursday
6/11/2015 18:00,0,0,1,6,2,0,0,0,2015,6,18,Thursday
6/11/2015 19:00,0,0.33,1,9,0,0,0,0,2015,6,19,Thursday
6/11/2015 20:00,0,0,0,1,0,0,0,1,2015,6,20,Thursday
6/11/2015 21:00,1,0,0,2,1,0,0,0,2015,6,21,Thursday
6/11/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Thursday
6/11/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Thursday
6/12/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Friday
6/12/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Friday
6/12/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Friday
6/12/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Friday
6/12/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Friday
6/12/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Friday
6/12/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Friday
6/12/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Friday
6/12/2015 8:00,0,0,1,0,0,0,0,0,2015,6,8,Friday
6/12/2015 9:00,0,0,0,4,0,0,0,0,2015,6,9,Friday
6/12/2015 10:00,0,0,0,0,0,0,0,2,2015,6,10,Friday
6/12/2015 11:00,0,1,0,0,0,0,0,0,2015,6,11,Friday
6/12/2015 12:00,0.34,0,0,6,0,0,0,1,2015,6,12,Friday
6/12/2015 13:00,0,0,0,0,0,0,0,0,2015,6,13,Friday
6/12/2015 14:00,1,0,0,0,0,0,0,0,2015,6,14,Friday
6/12/2015 15:00,0,0,0,0,0,0,0,0,2015,6,15,Friday
6/12/2015 16:00,0,0,0,0,0,1,0,0,2015,6,16,Friday
6/12/2015 17:00,0,0.33,0,1,0,0,0,1,2015,6,17,Friday
6/12/2015 18:00,0,0,0,1,2,1,0,0,2015,6,18,Friday
6/12/2015 19:00,0.33,0,0,0,0,0,0,0,2015,6,19,Friday
6/12/2015 20:00,0,0,1,4.5,0,0,0,0,2015,6,20,Friday
6/12/2015 21:00,0,0.33,0,1,0,0,0,1,2015,6,21,Friday
6/12/2015 22:00,0,0,0,0,0,0,0,0,2015,6,22,Friday
6/12/2015 23:00,0,0,0,0,0,0,0,0,2015,6,23,Friday
6/13/2015 0:00,0,0,0,0,0,0,0,0,2015,6,0,Saturday
6/13/2015 1:00,0,0,0,0,0,0,0,0,2015,6,1,Saturday
6/13/2015 2:00,0,0,0,0,0,0,0,0,2015,6,2,Saturday
6/13/2015 3:00,0,0,0,0,0,0,0,0,2015,6,3,Saturday
6/13/2015 4:00,0,0,0,0,0,0,0,0,2015,6,4,Saturday
6/13/2015 5:00,0,0,0,0,0,0,0,0,2015,6,5,Saturday
6/13/2015 6:00,0,0,0,0,0,0,0,0,2015,6,6,Saturday
6/13/2015 7:00,0,0,0,0,0,0,0,0,2015,6,7,Saturday
