Player Name,1-Putts per Round,2-Putts per Round,3-Putt Avoidance,3-Putts per Round,Back 9 Scoring Average,Ball Striking,Birdie Average,Birdie or Better Conversion Percentage,Birdie to Bogey Ratio,Bogey Average,Bogey Avoidance,Bounce Back,Driving Accuracy Percentage,Driving Distance,Driving Pct. 240-260 (Measured),Driving Pct. 260-280 (Measured),Driving Pct. 280-300 (Measured),Driving Pct. 300+ (Measured),Driving Pct. 300-320 (Measured),Driving Pct. 320+ (Measured),Driving Pct. <= 240 (Measured),First Tee Early Scoring Average,First Tee Late Scoring Average,Front 9 Scoring Average,GIR Percentage from Fairway,GIR Percentage from Other than Fairway,Good Drive Percentage,Greens in Regulation Percentage,One-Putt Percentage,One-Putt Percentage - Round 1,Overall Putting Average,Par 3 Birdie or Better Leaders,Par 3 Performance,Par 3 Scoring Average,Par 4 Birdie or Better Leaders,Par 4 Performance,Par 4 Scoring Average,Par 5 Birdie or Better Leaders,Par 5 Performance,Par 5 Scoring Average,Par Breakers,Percentage of Available Purse Won,Percentage of potential money won,Putting Average,Putts Per Round,Reverse Bounce Back,Rounds in the 60's,Sand Save Percentage,Scoring Average (Actual),Scrambling,Scrambling Rough (RTP Score),Stroke Differential Field Average,Tenth Tee Early Scoring Average,Tenth Tee Late Scoring Average,Total Birdies,Total Driving,Total Eagles
Rory Sabbatini,17.6,25.066666666666666,44.61538461538461,6.888888888888889,72.4,120.1,12.066666666666666,34.46666666666667,15.8,7.133333333333334,43.46666666666667,6.0,45.333333333333336,413.3333333333333,5.0,5.0,3.6666666666666665,4.333333333333333,4.0,3.6666666666666665,5.0,81.86666666666666,27.22222222222222,75.73333333333333,31.4,19.6,51.666666666666664,62.93333333333333,51.6,19.2,95.73333333333333,13.461538461538462,41.4,36.666666666666664,26.466666666666665,127.0,105.8,12.2,54.0,39.666666666666664,46.333333333333336,2.6666666666666665,2.6666666666666665,74.5625,52.55,10.8,3.0,9.6,144.13333333333333,19.333333333333332,4.0,6.0,27.333333333333332,40.06666666666667,15.1,105.4,4.857142857142857
Russell Henley,32.166666666666664,53.375,77.29166666666667,9.291666666666666,148.91666666666666,59.25,21.666666666666668,70.83333333333333,26.166666666666668,11.708333333333334,84.0,12.0,96.83333333333333,2396.5,12.826086956521738,13.826086956521738,13.956521739130435,16.791666666666668,15.916666666666666,12.875,12.826086956521738,63.458333333333336,123.5,146.54166666666666,71.625,34.583333333333336,109.16666666666667,130.0,100.16666666666667,29.375,194.79166666666666,22.26086956521739,78.0,68.875,57.208333333333336,267.0,217.91666666666666,19.625,99.75,76.66666666666667,90.16666666666667,3.0,3.0,137.85714285714286,101.75,19.0,5.1875,10.541666666666666,287.4583333333333,33.291666666666664,16.6875,12.0,95.5,31.333333333333332,26.5,98.9375,6.75
Russell Knox,19.625,30.666666666666668,45.041666666666664,5.375,88.0,54.75,13.208333333333334,42.125,15.666666666666666,7.166666666666667,48.958333333333336,7.0,56.916666666666664,1416.4583333333333,9.941176470588236,8.85,8.833333333333334,9.416666666666666,8.416666666666666,9.142857142857142,10.5,86.46666666666667,61.25,83.29166666666667,43.75,19.083333333333332,63.416666666666664,75.75,59.291666666666664,19.375,113.41666666666667,12.583333333333334,45.5,39.958333333333336,33.0,157.5,128.91666666666666,12.125,56.0,42.083333333333336,53.041666666666664,3.0,3.0,85.5,62.125,12.416666666666666,2.8125,8.375,166.625,19.583333333333332,6.4375,7.0,29.583333333333332,45.2,16.3125,89.1875,5.0
Ryan Armour,21.5,31.083333333333332,49.458333333333336,6.958333333333333,93.66666666666667,99.125,15.041666666666666,44.375,19.291666666666668,9.791666666666666,54.25,7.5,61.833333333333336,1453.0833333333333,10.647058823529411,8.5,10.541666666666666,8.416666666666666,9.238095238095237,7.833333333333333,11.25,53.125,50.95238095238095,91.625,47.375,18.041666666666668,66.70833333333333,79.75,64.0,29.25,122.04166666666667,13.91304347826087,48.75,43.416666666666664,35.208333333333336,165.25,136.04166666666666,14.0,64.375,48.333333333333336,57.541666666666664,4.25,4.25,92.08333333333333,66.46875,14.73913043478261,2.5,7.833333333333333,180.29166666666666,23.041666666666668,12.75,7.5,29.61904761904762,64.0,18.8125,116.84375,7.5
Ryan Blaum,9.916666666666666,15.416666666666666,25.625,4.375,47.583333333333336,198.0625,5.208333333333333,18.583333333333332,9.041666666666666,6.291666666666667,28.5,3.75,27.791666666666668,730.9166666666666,5.625,4.708333333333333,4.826086956521739,4.416666666666667,4.416666666666667,5.625,5.625,,46.666666666666664,47.791666666666664,17.416666666666668,15.333333333333334,33.75,38.041666666666664,31.166666666666668,15.583333333333334,62.625,9.375,24.375,23.458333333333332,16.583333333333332,84.875,71.79166666666667,6.458333333333333,29.375,21.375,26.791666666666668,,,42.958333333333336,37.6875,5.541666666666667,1.5,5.916666666666667,92.875,14.458333333333334,5.125,3.75,47.458333333333336,,5.9375,187.40625,2.375
Ryan Brehm,23.5,38.875,59.916666666666664,8.916666666666666,113.125,119.75,17.5,51.458333333333336,24.833333333333332,12.875,66.79166666666667,9.0,62.166666666666664,1952.4166666666667,13.5,10.363636363636363,11.2,14.166666666666666,10.5,12.666666666666666,13.5,39.75,93.125,111.75,35.083333333333336,42.875,78.20833333333333,94.41666666666667,74.5,33.041666666666664,149.0,17.791666666666668,58.5,51.208333333333336,39.583333333333336,196.0,165.16666666666666,17.666666666666668,80.125,59.5,69.04166666666667,5.25,5.25,109.84615384615384,80.5625,17.217391304347824,2.5625,10.75,218.875,27.833333333333332,12.0,9.0,96.16666666666667,34.083333333333336,21.75,121.09375,6.538461538461538
Ryan Moore,25.77777777777778,36.5,58.88235294117647,7.533333333333333,106.0,61.083333333333336,18.61111111111111,52.55555555555556,23.166666666666668,11.0,62.22222222222222,8.666666666666666,72.88888888888889,1092.7222222222222,9.666666666666666,9.666666666666666,7.666666666666667,8.777777777777779,8.222222222222221,7.411764705882353,9.666666666666666,27.555555555555557,116.55555555555556,106.16666666666667,56.666666666666664,18.333333333333332,78.66666666666667,92.27777777777777,74.88888888888889,24.944444444444443,138.5,16.22222222222222,58.333333333333336,52.0,41.333333333333336,184.33333333333334,148.83333333333334,16.055555555555557,79.33333333333333,60.44444444444444,67.83333333333333,3.0,3.0,103.94444444444444,73.70833333333333,16.666666666666668,4.6,11.222222222222221,206.38888888888889,25.5,8.333333333333334,8.666666666666666,69.72222222222223,26.88888888888889,23.583333333333332,64.33333333333333,6.75
Ryan Palmer,22.4,35.06666666666667,51.4,6.066666666666666,95.2,21.0,19.133333333333333,52.4,22.6,9.0,56.666666666666664,8.0,63.86666666666667,875.0,8.0,8.0,8.0,8.0,6.666666666666667,6.666666666666667,8.0,99.53333333333333,43.4,97.33333333333333,47.53333333333333,22.533333333333335,71.66666666666667,86.93333333333334,67.73333333333333,18.733333333333334,129.4,14.866666666666667,54.4,47.266666666666666,38.8,172.0,139.26666666666668,16.266666666666666,70.0,51.333333333333336,64.6,2.0,2.0,92.88235294117646,69.55,17.733333333333334,3.9,8.133333333333333,187.2,20.866666666666667,5.5,8.0,26.333333333333332,42.333333333333336,24.7,25.3,6.0
Ryan Vermeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryo Ishikawa,17.333333333333332,26.0,38.666666666666664,4.666666666666667,75.16666666666667,,10.833333333333334,32.833333333333336,16.666666666666668,8.166666666666666,45.333333333333336,6.0,43.833333333333336,,,,,,,,,62.666666666666664,25.0,75.66666666666667,29.0,19.5,49.833333333333336,61.5,51.333333333333336,14.833333333333334,97.33333333333333,13.8,45.0,41.833333333333336,25.666666666666668,123.0,103.83333333333333,12.166666666666666,53.0,39.166666666666664,45.333333333333336,1.5,1.5,67.33333333333333,54.5,9.666666666666666,2.0,6.166666666666667,146.83333333333334,20.333333333333332,,6.0,25.0,79.0,13.25,,3.75
Sam Burns,25.875,29.333333333333332,52.43478260869565,7.0476190476190474,96.83333333333333,146.4375,14.416666666666666,40.666666666666664,20.416666666666668,11.041666666666666,57.291666666666664,7.75,57.916666666666664,1630.0,11.625,8.391304347826088,9.285714285714286,12.25,10.0,10.0,11.625,40.476190476190474,59.875,96.70833333333333,37.083333333333336,28.375,67.0,77.875,69.79166666666667,27.416666666666668,121.625,14.08695652173913,50.375,46.583333333333336,35.416666666666664,169.375,140.16666666666666,14.958333333333334,68.25,50.708333333333336,58.708333333333336,3.2857142857142856,3.2857142857142856,101.03571428571429,64.15625,14.80952380952381,3.375,9.708333333333334,188.375,30.666666666666668,12.8125,7.75,85.16666666666667,29.333333333333332,17.75,102.6875,5.461538461538462
Sam Ryder,36.041666666666664,49.375,77.83333333333333,9.833333333333334,148.625,84.25,25.333333333333332,72.625,31.625,13.791666666666666,85.875,12.0,91.33333333333333,2515.3333333333335,17.0,14.142857142857142,14.666666666666666,16.916666666666668,14.25,14.666666666666666,18.0,70.0,128.91666666666666,145.16666666666666,62.041666666666664,42.5,106.16666666666667,127.08333333333333,104.04166666666667,37.291666666666664,192.29166666666666,22.791666666666668,78.0,67.04166666666667,57.916666666666664,267.5,219.91666666666666,21.041666666666668,99.125,74.83333333333333,93.75,3.875,3.875,143.91666666666666,99.75,21.25,4.1875,11.25,285.7916666666667,37.541666666666664,17.6875,12.0,32.23809523809524,70.5,32.0,94.34375,8.153846153846153
Sam Saunders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanghyun Park,19.88888888888889,27.11111111111111,44.111111111111114,6.333333333333333,85.44444444444444,,11.11111111111111,35.77777777777778,15.333333333333334,8.11111111111111,48.666666666666664,6.666666666666667,55.666666666666664,,,,,,,,,25.22222222222222,26.666666666666668,82.55555555555556,42.333333333333336,11.444444444444445,57.888888888888886,69.11111111111111,57.666666666666664,15.666666666666666,108.66666666666667,13.666666666666666,47.333333333333336,39.888888888888886,26.88888888888889,136.66666666666666,116.44444444444444,12.777777777777779,63.333333333333336,49.44444444444444,48.888888888888886,1.6666666666666667,1.6666666666666667,87.8,60.0,9.222222222222221,1.6666666666666667,11.222222222222221,163.55555555555554,23.333333333333332,,6.666666666666667,124.55555555555556,,13.333333333333334,,6.666666666666667
Sangmoon Bae,19.041666666666668,29.208333333333332,43.291666666666664,5.041666666666667,86.625,191.25,10.916666666666666,33.291666666666664,16.291666666666668,9.125,50.041666666666664,6.75,49.875,1373.375,10.125,7.863636363636363,7.869565217391305,10.0,9.458333333333334,7.291666666666667,10.125,32.333333333333336,60.42857142857143,84.75,30.958333333333332,25.333333333333332,58.5,67.79166666666667,57.291666666666664,27.25,108.33333333333333,12.043478260869565,43.875,41.25,29.583333333333332,147.375,123.70833333333333,12.875,59.625,44.666666666666664,49.5,5.0,5.0,84.46153846153847,59.15625,9.708333333333334,2.4285714285714284,8.083333333333334,166.875,26.25,16.25,6.75,64.19047619047619,32.083333333333336,13.0,150.25,4.428571428571429
Satoshi Kodaira,14.5,21.22222222222222,32.27777777777778,3.9444444444444446,65.0,197.08333333333334,6.277777777777778,22.0,11.277777777777779,7.888888888888889,37.72222222222222,5.0,39.77777777777778,704.8888888888889,6.166666666666667,4.777777777777778,5.333333333333333,4.9411764705882355,4.9411764705882355,6.166666666666667,6.166666666666667,26.533333333333335,48.888888888888886,63.22222222222222,27.88888888888889,11.833333333333334,42.27777777777778,49.111111111111114,42.833333333333336,19.944444444444443,80.44444444444444,11.857142857142858,34.5,30.38888888888889,25.0,105.83333333333333,93.33333333333333,9.88888888888889,45.0,32.833333333333336,35.22222222222222,3.0,3.0,70.95,45.333333333333336,5.0588235294117645,3.0,8.833333333333334,124.88888888888889,21.333333333333332,5.916666666666667,5.0,35.44444444444444,27.866666666666667,6.916666666666667,143.29166666666666,3.4166666666666665
Scott Brown,33.0,46.083333333333336,73.29166666666667,9.541666666666666,139.75,100.9375,21.375,62.333333333333336,27.708333333333332,13.833333333333334,81.08333333333333,11.25,91.45833333333333,2261.25,13.7,12.521739130434783,13.708333333333334,15.375,14.5,12.125,16.875,48.416666666666664,116.25,138.79166666666666,65.54166666666667,30.25,101.58333333333333,117.0,96.75,35.0,180.04166666666666,20.833333333333332,73.125,64.70833333333333,50.583333333333336,249.125,207.83333333333334,21.458333333333332,95.0,69.75,85.375,3.75,3.75,131.84,93.21875,18.291666666666668,4.3125,12.125,271.0416666666667,39.25,15.9375,11.25,102.9047619047619,27.416666666666668,26.4375,88.4375,6.857142857142857
Scott Harrington,31.541666666666668,48.916666666666664,72.41666666666667,8.666666666666666,140.33333333333334,73.25,23.125,68.29166666666667,27.708333333333332,12.291666666666666,79.58333333333333,11.25,85.875,2323.4166666666665,16.875,12.304347826086957,13.125,16.291666666666668,14.583333333333334,12.958333333333334,15.941176470588236,102.29166666666667,85.58333333333333,135.41666666666666,59.75,41.291666666666664,101.79166666666667,121.04166666666667,95.29166666666667,31.25,181.625,21.208333333333332,73.125,64.29166666666667,50.333333333333336,247.625,204.58333333333334,22.833333333333332,96.875,70.625,86.875,3.25,3.25,138.84,94.15625,19.875,4.3125,12.541666666666666,268.25,31.666666666666668,16.375,11.25,28.333333333333332,76.20833333333333,29.0625,105.8125,11.25
Scott Hend,13.333333333333334,15.333333333333334,38.0,,50.0,,8.0,20.0,10.0,4.666666666666667,28.666666666666668,4.0,29.0,,,,,,,,,50.0,,49.666666666666664,17.0,16.0,34.0,39.333333333333336,36.0,10.333333333333334,61.333333333333336,8.0,26.0,22.333333333333332,16.333333333333332,82.0,68.33333333333333,9.0,42.0,31.666666666666668,30.666666666666668,1.0,1.0,39.666666666666664,35.25,8.666666666666666,1.5,6.666666666666667,97.0,18.0,,4.0,25.0,24.666666666666668,10.0,,4.0
Scott Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Piercy,28.958333333333332,47.0,70.45833333333333,9.541666666666666,133.79166666666666,100.375,18.375,60.5,26.25,14.25,78.875,10.75,80.08333333333333,1731.5416666666667,13.625,13.625,10.708333333333334,12.958333333333334,11.166666666666666,10.875,13.625,114.125,48.583333333333336,134.875,51.416666666666664,41.083333333333336,95.41666666666667,113.125,89.875,27.791666666666668,176.66666666666666,19.708333333333332,71.375,65.08333333333333,47.833333333333336,238.875,199.29166666666666,19.583333333333332,87.25,65.20833333333333,79.95833333333333,3.0,3.0,132.36,93.5,16.416666666666668,3.75,10.25,261.5,34.083333333333336,14.3125,10.75,36.916666666666664,96.38888888888889,22.1875,108.0,6.375
Scott Stallings,26.333333333333332,40.125,64.30434782608695,8.714285714285714,115.58333333333333,80.375,17.333333333333332,53.791666666666664,23.666666666666668,10.916666666666666,67.875,9.5,71.91666666666667,1988.25,14.25,11.6,11.0,14.166666666666666,12.208333333333334,11.458333333333334,14.25,70.71428571428571,95.58333333333333,117.04166666666667,49.041666666666664,34.041666666666664,83.33333333333333,101.04166666666667,80.16666666666667,29.375,152.125,18.041666666666668,61.75,53.875,43.083333333333336,208.75,172.79166666666666,18.166666666666668,82.25,59.791666666666664,72.95833333333333,3.4285714285714284,3.4285714285714284,113.34615384615384,79.84375,16.583333333333332,3.8125,8.833333333333334,226.29166666666666,29.166666666666668,14.4375,9.5,38.833333333333336,44.95238095238095,21.25,100.65625,7.4375
Scottie Scheffler,35.916666666666664,52.333333333333336,82.08333333333333,11.25,151.5,22.4375,28.708333333333332,81.54166666666667,34.708333333333336,14.625,89.29166666666667,12.5,98.45833333333333,2671.5,18.75,15.2,14.434782608695652,19.333333333333332,15.125,16.708333333333332,18.75,61.19047619047619,163.41666666666666,151.875,71.41666666666667,40.5,112.875,136.625,106.75,30.083333333333332,203.5,23.583333333333332,81.25,70.5,60.916666666666664,278.25,225.375,23.416666666666668,103.75,78.33333333333333,99.58333333333333,3.125,3.125,152.30769230769232,105.78125,25.291666666666668,5.3125,13.333333333333334,295.0416666666667,31.5,14.0,12.5,51.958333333333336,43.76190476190476,36.8125,50.84375,11.222222222222221
Seamus Power,19.375,24.125,40.875,5.166666666666667,78.45833333333333,139.25,12.916666666666666,35.208333333333336,18.416666666666668,8.375,46.625,6.25,47.0,1270.75,9.375,7.173913043478261,8.05,9.041666666666666,8.166666666666666,7.125,6.826086956521739,56.083333333333336,28.952380952380953,77.16666666666667,30.333333333333332,22.041666666666668,54.625,64.58333333333333,54.791666666666664,24.25,98.875,12.083333333333334,40.625,35.208333333333336,28.458333333333332,137.125,115.58333333333333,12.5,54.375,40.25,48.875,3.25,3.25,70.75,53.6875,13.208333333333334,3.0625,7.333333333333333,151.45833333333334,21.291666666666668,10.625,6.25,41.76190476190476,39.583333333333336,16.25,127.5,4.2
Sebastian Cappelen,31.708333333333332,49.583333333333336,74.625,9.458333333333334,144.625,127.75,19.833333333333332,62.125,27.75,15.833333333333334,84.08333333333333,11.5,85.625,2410.9166666666665,12.818181818181818,17.25,13.347826086956522,17.375,14.5,14.375,12.818181818181818,161.5,39.666666666666664,142.29166666666666,53.375,45.958333333333336,102.5,119.45833333333333,96.875,31.333333333333332,186.08333333333334,21.041666666666668,74.75,66.375,51.041666666666664,252.75,209.75,21.083333333333332,99.5,75.95833333333333,85.5,3.25,3.25,135.76,97.34375,17.291666666666668,3.5,11.125,279.25,39.125,19.75,11.5,43.875,52.04761904761905,24.0,112.5625,7.428571428571429
Sebastian Munoz,43.541666666666664,54.25,88.91666666666667,10.833333333333334,166.33333333333334,59.25,29.041666666666668,84.45833333333333,33.833333333333336,12.958333333333334,95.16666666666667,13.75,105.66666666666667,2912.4583333333335,20.625,20.625,15.826086956521738,21.5,17.958333333333332,17.291666666666668,20.625,73.08333333333333,154.70833333333334,165.91666666666666,70.79166666666667,49.125,123.29166666666667,146.875,121.45833333333333,35.041666666666664,217.29166666666666,25.583333333333332,89.375,78.375,63.666666666666664,300.375,244.875,28.166666666666668,121.25,86.91666666666667,108.25,3.75,3.75,167.08333333333334,110.6875,27.083333333333332,6.0625,13.347826086956522,323.0833333333333,43.25,21.6875,13.75,57.416666666666664,58.80952380952381,36.6875,78.625,8.8125
Sepp Straka,25.125,37.125,59.43478260869565,8.238095238095237,108.625,88.5625,16.875,51.416666666666664,21.208333333333332,10.25,62.5,8.75,68.29166666666667,1780.3333333333333,10.7,10.173913043478262,9.666666666666666,12.5,11.083333333333334,10.166666666666666,13.125,42.75,89.42857142857143,108.29166666666667,48.666666666666664,28.0,78.95833333333333,93.08333333333333,74.70833333333333,35.125,141.91666666666666,17.08695652173913,56.875,50.0,39.708333333333336,190.375,156.79166666666666,16.375,78.125,59.708333333333336,66.625,5.25,5.25,107.76,75.875,15.583333333333334,3.625,8.166666666666666,211.08333333333334,27.041666666666668,12.875,8.75,60.57142857142857,45.666666666666664,20.9375,107.34375,6.166666666666667
Sergio Garcia,21.88888888888889,34.333333333333336,52.77777777777778,7.444444444444445,101.88888888888889,,15.0,45.888888888888886,21.444444444444443,11.444444444444445,59.55555555555556,8.0,63.44444444444444,,,,,,,,,39.666666666666664,34.0,98.55555555555556,47.111111111111114,20.88888888888889,69.55555555555556,84.33333333333333,67.22222222222223,18.444444444444443,131.55555555555554,15.666666666666666,56.0,49.77777777777778,33.333333333333336,164.0,137.44444444444446,16.88888888888889,77.33333333333333,58.55555555555556,60.55555555555556,2.0,2.0,103.1,71.5,14.11111111111111,2.5,9.88888888888889,195.11111111111111,24.555555555555557,,8.0,123.55555555555556,27.333333333333332,18.5,,5.2
Seth Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seungsu Han,9.666666666666666,18.666666666666668,26.333333333333332,3.6666666666666665,49.666666666666664,,6.0,21.666666666666668,9.0,5.666666666666667,29.666666666666668,4.0,27.666666666666668,,,,,,,,,,25.666666666666668,50.333333333333336,16.666666666666668,15.0,33.0,42.333333333333336,32.333333333333336,9.0,67.33333333333333,8.666666666666666,32.0,29.333333333333332,16.0,82.0,69.0,6.666666666666667,32.0,24.333333333333332,28.666666666666668,1.0,1.0,50.0,40.25,5.333333333333333,1.5,4.0,97.33333333333333,12.0,,4.0,73.0,,7.0,,4.0
Shane Lowry,17.0,26.166666666666668,38.5,4.5,74.33333333333333,,11.5,35.166666666666664,13.333333333333334,5.5,41.833333333333336,6.0,44.166666666666664,,,,,,,,,82.16666666666667,,72.16666666666667,30.666666666666668,19.333333333333332,50.333333333333336,64.0,51.0,14.166666666666666,96.83333333333333,12.333333333333334,45.0,39.833333333333336,25.666666666666668,123.0,100.66666666666667,11.5,53.0,40.0,45.5,1.5,1.5,73.33333333333333,53.625,9.166666666666666,2.25,6.666666666666667,142.5,18.333333333333332,,6.0,51.0,38.166666666666664,14.25,,6.0
Shaun Norris,11.666666666666666,16.666666666666668,26.333333333333332,3.6666666666666665,50.333333333333336,,8.666666666666666,23.333333333333332,12.333333333333334,5.333333333333333,30.333333333333332,4.0,26.0,,,,,,,,,26.0,,48.666666666666664,14.333333333333334,16.0,30.666666666666668,41.333333333333336,34.333333333333336,9.333333333333334,65.33333333333333,10.0,32.0,26.333333333333332,16.0,82.0,72.66666666666667,8.0,32.0,22.666666666666668,31.333333333333332,1.0,1.0,44.333333333333336,38.5,8.333333333333334,1.5,3.3333333333333335,96.33333333333333,12.666666666666666,,4.0,49.0,24.0,11.0,,4.0
Shawn Stefani,22.875,34.208333333333336,51.666666666666664,6.333333333333333,104.0,185.3125,14.625,42.875,20.333333333333332,10.666666666666666,59.0,8.0,59.208333333333336,1604.5,8.625,8.333333333333334,9.375,11.0,10.083333333333334,9.304347826086957,12.0,91.83333333333333,37.333333333333336,97.29166666666667,36.375,31.041666666666668,69.625,82.125,68.20833333333333,22.416666666666668,128.95833333333334,15.434782608695652,52.0,45.916666666666664,35.0,173.0,145.79166666666666,16.217391304347824,72.75,54.916666666666664,60.0,2.7142857142857144,2.7142857142857144,104.21428571428571,68.25,13.0,2.642857142857143,11.333333333333334,195.95833333333334,28.416666666666668,15.8125,8.0,34.166666666666664,61.458333333333336,17.9375,171.125,7.222222222222222
Shintaro Ban,5.0,8.333333333333334,13.333333333333334,2.0,26.666666666666668,135.2,3.6666666666666665,9.666666666666666,5.333333333333333,2.6666666666666665,15.0,2.0,14.333333333333334,449.3333333333333,3.0,3.0,3.0,3.3333333333333335,3.0,3.3333333333333335,3.0,,25.333333333333332,23.666666666666668,8.333333333333334,9.0,17.666666666666668,20.0,16.333333333333332,9.0,32.333333333333336,5.0,13.0,12.0,10.666666666666666,49.0,41.333333333333336,2.3333333333333335,11.0,8.333333333333334,15.0,,,21.666666666666668,22.75,3.3333333333333335,,3.0,49.0,8.0,5.5,2.0,24.333333333333332,,4.5,94.35,2.0
Shugo Imahira,11.0,17.666666666666668,26.0,3.3333333333333335,51.333333333333336,,5.333333333333333,19.333333333333332,7.666666666666667,5.333333333333333,29.0,4.0,26.666666666666668,,,,,,,,,24.666666666666668,,48.333333333333336,15.333333333333334,14.333333333333334,30.333333333333332,40.666666666666664,33.666666666666664,9.0,65.66666666666667,9.0,32.0,27.333333333333332,15.333333333333334,82.0,70.0,6.333333333333333,32.0,25.0,28.0,1.0,1.0,45.333333333333336,39.25,5.5,1.5,4.666666666666667,97.0,15.333333333333334,,4.0,26.333333333333332,48.666666666666664,6.0,,4.0
Si Woo Kim,37.76190476190476,55.666666666666664,85.14285714285714,10.666666666666666,163.04761904761904,127.78571428571429,24.523809523809526,73.52380952380952,30.285714285714285,15.523809523809524,93.38095238095238,13.142857142857142,100.47619047619048,2093.6190476190477,16.857142857142858,16.857142857142858,13.904761904761905,15.428571428571429,14.142857142857142,13.15,16.857142857142858,111.80952380952381,119.38095238095238,162.66666666666666,67.0,44.095238095238095,115.19047619047619,137.57142857142858,112.23809523809524,30.714285714285715,211.76190476190476,24.0,87.14285714285714,76.66666666666667,57.476190476190474,275.14285714285717,225.57142857142858,26.285714285714285,128.0,97.95238095238095,99.0,3.2857142857142856,3.2857142857142856,156.28571428571428,109.17857142857143,22.15,4.857142857142857,14.952380952380953,316.95238095238096,44.714285714285715,16.857142857142858,13.142857142857142,44.04761904761905,63.77777777777778,30.214285714285715,123.39285714285714,13.142857142857142
Smylie Kaufman,6.444444444444445,11.88888888888889,17.88888888888889,2.7777777777777777,36.333333333333336,212.83333333333334,3.7777777777777777,11.11111111111111,8.777777777777779,5.333333333333333,22.77777777777778,2.6666666666666665,18.555555555555557,562.6666666666666,4.0,3.5714285714285716,3.2222222222222223,3.7777777777777777,3.0,3.4444444444444446,4.0,,37.77777777777778,36.44444444444444,9.666666666666666,11.666666666666666,22.11111111111111,25.11111111111111,21.555555555555557,11.333333333333334,44.77777777777778,5.857142857142857,17.333333333333332,17.666666666666668,11.555555555555555,60.0,54.0,4.555555555555555,21.333333333333332,16.22222222222222,18.88888888888889,,,46.8,29.583333333333332,3.4285714285714284,1.5,3.2222222222222223,71.0,11.222222222222221,4.166666666666667,2.6666666666666665,34.111111111111114,,4.333333333333333,148.83333333333334,2.6666666666666665
Soomin Lee,13.0,15.333333333333334,26.333333333333332,3.6666666666666665,49.333333333333336,,8.0,23.333333333333332,9.333333333333334,3.3333333333333335,28.0,4.0,31.666666666666668,,,,,,,,,49.0,,50.333333333333336,22.0,12.666666666666666,36.0,42.0,35.666666666666664,10.666666666666666,64.0,7.666666666666667,26.0,22.666666666666668,17.333333333333332,82.0,66.66666666666667,8.333333333333334,42.0,33.0,30.666666666666668,1.0,1.0,47.666666666666664,37.5,7.333333333333333,1.0,4.666666666666667,97.0,14.0,,4.0,25.0,25.666666666666668,10.0,,4.0
Stephan Jaeger,5.0,9.666666666666666,19.0,,25.666666666666668,94.0,3.0,10.666666666666666,4.0,2.6666666666666665,14.333333333333334,2.0,16.333333333333332,395.3333333333333,3.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.6666666666666665,3.0,3.0,25.0,,25.0,11.666666666666666,5.333333333333333,18.0,21.0,16.333333333333332,8.666666666666666,33.0,3.6666666666666665,13.0,11.333333333333334,8.333333333333334,41.0,34.0,3.6666666666666665,21.0,16.666666666666668,14.333333333333334,,,24.333333333333332,23.75,2.6666666666666665,,2.0,49.333333333333336,6.333333333333333,3.0,2.0,,25.0,3.5,100.5,2.0
Steve Allan,4.0,10.333333333333334,19.0,,25.0,99.6,3.6666666666666665,10.333333333333334,6.0,4.0,15.666666666666666,2.0,16.0,415.6666666666667,3.0,3.0,3.0,3.3333333333333335,3.0,2.3333333333333335,3.0,,24.666666666666668,25.0,11.333333333333334,5.333333333333333,17.333333333333332,20.333333333333332,15.333333333333334,7.0,33.333333333333336,5.0,13.0,12.333333333333334,10.0,49.0,41.333333333333336,3.0,11.0,7.666666666666667,15.0,,,22.0,23.75,3.6666666666666665,,2.0,48.666666666666664,6.333333333333333,4.0,2.0,24.666666666666668,,4.5,59.35,2.0
Stewart Cink,18.904761904761905,26.428571428571427,47.111111111111114,6.333333333333333,76.42857142857143,117.35714285714286,13.380952380952381,39.523809523809526,14.857142857142858,5.476190476190476,43.38095238095238,6.285714285714286,43.476190476190474,1283.2380952380952,9.428571428571429,9.428571428571429,8.0,8.761904761904763,8.428571428571429,6.619047619047619,9.428571428571429,39.61904761904762,75.14285714285714,77.9047619047619,24.428571428571427,31.238095238095237,56.0,68.23809523809524,54.523809523809526,13.952380952380953,100.71428571428571,12.095238095238095,40.857142857142854,34.523809523809526,27.285714285714285,128.85714285714286,106.04761904761905,13.80952380952381,66.0,49.38095238095238,49.0,1.5714285714285714,1.5714285714285714,79.66666666666667,55.392857142857146,12.19047619047619,1.8571428571428572,7.904761904761905,150.14285714285714,17.476190476190474,7.071428571428571,6.285714285714286,26.428571428571427,25.666666666666668,16.928571428571427,175.39285714285714,6.285714285714286
